id,domain,functionalPurpose,technicalMethod,distributionMedium,discipline,mediaType,contentType,caseTitle,aiSummary
ffd80b9c-09d4-467f-9a0d-36cc8b7f1b3b,news.pku.edu.cn,解释,数据,静图,物理,数据可视化,数据结果,磷化氢在褐矮星上的亏损机制,该图展示了不同天体在特定金属性条件下的温度与压力关系，以及铁磷化物和镍磷化物的冷凝区域。
e093347e-8821-47e8-a170-b01ef13f0e33,news.xjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,西安交大“双带头人”培训,一张会议场景的照片，显示一位演讲者在讲台上发言，背景屏幕上写着“双带头人”教师党支部书记示范培训班。
038ab5f4-ade0-4396-94fe-e3a3ca5cbe22,www.cas.cn,解释,绘设,静图,化学,信息图,机制模型,AFB1检测新策略,图示展示了黄曲霉毒素B1的光化学衍生化原理、便携式检测设备结构及应用实例。
3862f3a9-8429-4baa-9dbf-f6bfdb8ffbb0,www.news.zju.edu.cn,记录,拍摄,静图,医学,摄影,团队场景,浙大团队研究肿瘤治疗,四位穿着白大褂的研究人员在实验室中围绕显微镜进行讨论和记录。
8674ca23-5f75-4b13-8afb-a5a55e1e1f33,www.tsinghua.edu.cn,解释,数据,静图,信息科学,信息图,数据结果,机器人集群自组织临界性研究,该图展示了机器人集群在不同条件下的行为和数据分析，包括集群结构、数量随时间变化以及相关统计分布。
aff5afef-11ad-428c-8a46-f0010c066e3c,www.cas.cn,记录,拍摄,静图,生命科学,摄影,群体肖像,战略合作签约仪式,一张多人合影照片，背景为红色横幅，显示两家机构名称及“战略合作协议签约仪式”字样。
7c50e93f-3d20-45a0-a5ac-825fd05d9a75,automation.seu.edu.cn,记录,拍摄,静图,信息科学,摄影,单人肖像,智能机器人研讨会,一位演讲者站在讲台前，背景是投影屏幕，显示关于磁性微机器人的可靠驱动和主动安全控制的报告。
2fc27090-f9a3-4cd2-ac09-cad86aeba12e,www.cas.cn,展示,拍摄,静图,工程,摄影,实验设备,二氧化碳甲烷干重整装置,图片展示了一个工业装置，包括高塔和管道，背景是蓝天。
6f60c402-c358-44a0-a56e-528255a80158,news.ustc.edu.cn,解释,成像,静图,材料,显微图,微观样本,镀锡青铜样品分析,这张图展示了镀锡青铜样品的截面形貌、元素组成及含量变化示意图，包括显微镜图像和元素成分分析图表。
bf04d40c-7b7f-4133-9980-7689ef27d24f,news.pku.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,多尺度神经信号芯片,图示为多尺度智能神经信号采集芯片的结构与尺寸标注，包含AFE、CDAC、LFP Path、Spike Path等模块及其尺寸。
f2f3c2e7-fb11-4725-8178-a40105effe8a,news.ustc.edu.cn,记录,拍摄,静图,物理,摄影,群体肖像,第九届CUPT华东区赛合影,一群穿着白色T恤的学生和几位老师站在蓝色横幅前合影，背景是第九届中国大学生物理学术竞赛的标语。
cca26237-6e02-487d-9232-fa1fb919fbb2,news.buaa.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,研究生学术论坛现场,两位演讲者在讲台上进行学术报告，背景为投影屏幕显示的报告题目。
868827d6-110e-4dd6-9b05-f2e8f92926e1,www.cas.cn,展示,拍摄,静图,化学,摄影,实验设备,盐湖提锂示范产线,宽敞的工业厂房内，绿色地面延伸，两侧布满管道、阀门和大型储罐，展示锂提取产线。
b3b5946e-424e-4c05-90f1-ce86a378d610,arch.seu.edu.cn,展示,拍摄,静图,工程,摄影,实验设备,增材建造椅子,一张由透明蓝色塑料部件组成的椅子状结构的照片。
e028f45b-d1fc-4917-abf0-029521f9cfa6,news.hust.edu.cn,记录,拍摄,静图,工程,摄影,群体肖像,校党委书记参会,三位坐在会议桌前的人员，中间为一位女性，两侧各有一位男性，背景显示“Naval Architecture & Ocean Engineering”。
d9cfd9a3-c809-44d4-bf5c-4ddeb4f54527,news.hust.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,校友40周年返校活动,一群校友在室内大厅参加40周年纪念活动，穿绿色T恤手持纸张，旁有钢琴和彩色气球装饰。
649a125f-8d83-43a2-aef9-1d0783d550c1,www.news.zju.edu.cn,解释,绘设,静图,生命科学,信息图,机制模型,芳樟醇与植物防御机制,图示展示了芳樟醇在低密度和高密度种植条件下对植物根系信号传导、土壤微生物群落及病虫害防御的影响。
969fe00b-1c8b-4257-ac51-80248d49dc63,www.news.zju.edu.cn,记录,拍摄,静图,生命科学,摄影,团队场景,浙大团队研究禽流感病毒,两位穿着白大褂的科研人员在实验室中，背景有实验设备和仪器。
f272fa38-4a30-4b30-9a95-46debd91d63c,www.tsinghua.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,无人系统大赛颁奖,四名获奖者站在舞台上，手持奖牌和奖金支票，背景显示大赛名称和奖项信息。
ac791131-86d8-4c3a-974c-3e3d0c35c90e,news.pku.edu.cn,解释,绘设,静图,生命科学,信息图,机制模型,Stag2调控CSR机制,图示展示了WT、Stag2缺乏和Stag1缺乏条件下CSR中心的染色质结构及其与Stag2-cohesin和Stag1-cohesin的关系。
20ed9a1e-b5ee-405b-bb5c-1f1eb2c9f926,www.cas.cn,展示,拍摄,静图,医学,摄影,不确定,利厄替尼片药品包装,一张药品包装盒的照片，显示了利厄替尼片的包装设计和相关信息。
2b7b1a86-b5c3-4ec4-9798-04591a2acc73,news.buaa.edu.cn,记录,拍摄,静图,工程,摄影,科普传播,教练机研制讲座现场,讲座现场，演讲者面对学生，背景屏幕显示L15E高级教练机及迪拜航展信息。
edebc940-ffa7-4469-ae46-c5786fb1e5f7,news.buaa.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,南航北航调研交流会,会议室中多人围坐长桌进行交流，背景屏幕显示欢迎南航调研团队的标语。
1e3a2e46-1009-4ff4-9d7f-7324190f61f1,news.pku.edu.cn,传播,绘设,静图,综合交叉,不确定,不确定,会计与经济学期刊封面,这是一本名为《会计与经济学期刊》的封面，显示了第80卷第2-3期的内容，包括2024年JAE会议的论文。
527fdac0-88ea-487a-a666-4212b461048f,www.bit.edu.cn,解释,数据,静图,材料,数据可视化,数据结果,高电压下NCM材料性能,图中展示了不同煅烧温度下高镍正极材料在高电压下的电化学性能，包括循环稳定性、容量保持率等数据。
458380ec-88cf-45ad-ae80-fad47a7c2628,www.news.zju.edu.cn,解释,绘设,静图,生命科学,信息图,机制模型,溶酶体氢离子运输机制,图示溶酶体氢离子运输机制，包括V-ATPase、TM175和SLC7A11的作用及其对pH的影响。
4381be9b-ca3e-4098-ba47-c5ff06894e5c,www.tsinghua.edu.cn,记录,拍摄,静图,环境科学,摄影,单人肖像,陈德亮教授肖像,一位戴眼镜的男性半身肖像，背景模糊，光线柔和。
73eadb8a-5656-4da7-bc72-a5e2e1e76c35,news.xjtu.edu.cn,记录,拍摄,静图,工程,摄影,单人肖像,顾诵芬院士青年时期肖像,这是一张黑白照片，显示了一位穿着西装和领带的年轻男子的半身肖像。
c407ccc8-413c-47d5-9bc3-e8b5d3845915,me.seu.edu.cn,解释,绘设,静图,工程,信息图,机制模型,智能装备维护流程,图展示了故障诊断、寿命预测、维修优化和库存优化的流程和方法，包括数据处理、模型构建和实验评估。
2a502245-f95b-4779-b109-2c15e00cafa1,news.pku.edu.cn,传播,绘设,静图,综合交叉,信息图,不确定,货币经济学期刊封面,这是一本名为《Journal of Monetary Economics》的期刊封面，封面设计简洁，使用红色和白色渐变色块。
2116d418-9dfc-4908-93c0-e3a092471c5f,news.buaa.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,传感技术教学现场,几位学生在实验室听教授讲解，背景中有实验设备。
b88dfb79-a28a-48c3-8c2d-17a51c0b1575,news.hit.edu.cn,传播,拍摄,静图,物理,摄影,空间环境,哈工大空间站报道,报纸页面展示关于哈工大‘空间环境地面模拟装置’的报道，背景为自然景观。
cb5a4d99-08ce-4216-947e-89d4cdd43fcf,www.bit.edu.cn,记录,拍摄,静图,物理,不确定,数据结果,人工规范场朗道能级研究,这是一篇发表在Nature Communications上的文章封面，标题为'Realizing Landau levels with open equifrequency contours around band singularities'。
1d21f491-f423-4c38-86f1-d81717d8627d,news.fudan.edu.cn,记录,拍摄,静图,医学,摄影,单人肖像,钱惪医学著作封面,一张黑白照片，显示了一本书的封面，书名为《临床症状鉴别诊断学》，作者为钱惪和郑伟如主编。
9f064aa0-a89c-4c04-842f-f7cef3831435,www.cas.cn,记录,拍摄,静图,工程,摄影,团队场景,签约仪式现场,图中显示了中国石油天然气股份有限公司与中国科学院大连化学物理研究所的战略合作协议签约仪式现场。
0c9d58c7-5f37-41b9-893f-73017c80bbc7,news.hust.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,教师领航沙龙,一张会议室的照片，多人围坐在长桌旁，背景有投影屏幕显示活动名称。
c81c0ce1-9887-445f-88fb-82572d15b2d1,news.xjtu.edu.cn,传播,拍摄,图组,综合交叉,摄影,团队场景,民族团结活动纪实,四格图展示学生制作羊毛毡画、成品展示及集体合影，体现校园民族团结活动场景。
c51f8851-a759-4def-9e1b-fff9db84766e,www.news.zju.edu.cn,记录,拍摄,静图,综合交叉,摄影,群体肖像,浙大2026年毕业典礼,两位穿着毕业礼服的学生手持硕士学位证书，背景为浙江大学2026年春季研究生毕业典礼的横幅。
03e86dea-6d84-4d38-9c58-89e135f4cf2a,www.tsinghua.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,智慧校园全链路模型,图中展示了世界数字教育联盟的标准文件封面和一个关于智慧校园全链路运行的机制模型图。
abcc0144-366d-4cdd-814c-75f53ce1a195,www.cas.cn,记录,拍摄,静图,化学,摄影,实验设备,化工装置全景,工业化工装置的外部结构，包括管道、楼梯和平台，背景是蓝天。
135e9130-0c0d-4e93-866c-05add4978e7d,www.cas.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,腾冲科学家论坛现场,一张会议现场的照片，显示许多人坐在会场中，前方有投影屏幕展示活动信息。
7deb9af4-f843-4e7f-9773-112f1603d98c,www.bit.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,传感计算一体化视觉器件,图示展示了传感-计算一体化视觉器件的工作原理和应用场景，包括卷积运算、眼动追踪和无人机控制等。
c7b334c7-3b7f-4fc6-86f6-6b4e41f07c3e,www.cas.cn,展示,拍摄,静图,医学,摄影,实验设备,质子治疗系统,图中显示了一台大型医疗设备，位于一个绿色墙壁的房间内，设备上有显示屏和控制装置。
347c9fb5-e560-46df-acb8-03392762c121,news.hit.edu.cn,解释,绘设,静图,工程,信息图,机制模型,厘米级可重构压电机器人,图示展示了厘米级可重构压电机器人的单元、模块和构型，以及其运动原理和重构策略。
8a6674d9-a6ce-4165-8776-ff67e2583c47,www.cas.cn,展示,拍摄,静图,材料,摄影,微观样本,含镁骨修复材料,蓝色背景下展示的含镁骨修复材料样本，包括圆柱、正方体等形状的块状物及白色粉末。
d1f53f18-5067-4fd8-bb04-0ba07f6dccc6,www.cas.cn,解释,渲染,静图,材料,3D渲染,机制模型,日盲紫外非线性光学晶体设计,图中展示了两个机械手控制一个发光的分子结构，分别标注为I. 局域构象限域和II. 偶极调制。
2561f183-26e2-438a-b0ff-221e68fa0f08,kjc.seu.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,软体机器人控制机制,图示了软体机器人控制的范式、原理和实现，包括人类智能与机器人智能的对比、突触可塑性和策略适应性等内容。
78508d37-7cd5-4a4f-8854-4820131950f3,news.pku.edu.cn,解释,成像,静图,生命科学,显微图,微观样本,STX17乙酰化调控自噬,图中展示了不同条件下STX17蛋白在细胞内的定位及其与LC3B的共定位情况，以及相应的统计分析结果。
ab612823-c580-4652-a2d8-7c948d027021,www.bit.edu.cn,解释,数据,静图,材料,信息图,数据结果,锂电池析锂形貌研究,图中展示了不同电流密度和温度条件下锂电池析锂形貌的实验数据和SEM图像。
7d128620-4f2e-42a2-a0df-412fcee6214a,news.xjtu.edu.cn,记录,拍摄,静图,物理,摄影,单人肖像,学术讲座现场,一位讲师正在讲解关于DFT的问题与改进方向，背景是投影屏幕显示相关内容。
d4bf778c-a9d6-4714-9ac5-3030f1304a44,www.tsinghua.edu.cn,解释,数据,静图,环境科学,数据可视化,数据结果,中国净零碳预算框架,图表显示了不同情景下中国CO2排放和去除量的变化趋势，时间跨度从1970年到2060年。
268254cd-be2f-41e0-86bb-5f3ce4591509,arch.seu.edu.cn,传播,绘设,静图,工程,信息图,科普传播,增材建造与材料运算研讨会,这是一张关于增材建造与材料运算国际学术研讨会的宣传海报，包含演讲者信息、时间、地点和主题。
711c327e-4824-4ca5-b072-b85c3c4f720c,news.fudan.edu.cn,记录,拍摄,静图,综合交叉,摄影,群体肖像,上海论坛2026分论坛合影,一群人在会议室前合影，背景屏幕上显示论坛主题。
345fe1e1-b010-4f22-8527-8314ab6ceb75,www.tsinghua.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,清华-精智达联合研究中心揭牌,一群人站在红色地毯上，背景是清华大学和精智达的标志，正在为联合研究中心揭牌。
fc2e6246-3c78-4ec2-8361-0a7db074e7b1,www.tsinghua.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,网络空间测绘技术,该图展示了网络空间测绘技术和平台的创新基础理论、关键技术突破及全球平台建设，包括网络空间坐标系、世界地图和信息系统CIS等内容。
c6a84028-1e84-4ccd-8470-73c486e592da,news.fudan.edu.cn,解释,渲染,静图,物理,3D渲染,微观样本,拓扑水力镊子,这张图展示了一个蓝色背景下的水波纹理，中间有一个发光的绿色物体，周围有复杂的波纹结构。
760d8f2f-0a5d-4124-98ee-6da1afe0eec7,www.tsinghua.edu.cn,解释,数据,静图,环境科学,数据可视化,数据结果,森林碳协议风险评估,图中展示了美国西部地区因野火、干旱和昆虫导致的森林碳逆转所需缓冲池规模的数据结果。
2aad2df1-34d2-4488-9a13-a2db1f07d882,www.cas.cn,解释,数据,静图,生命科学,信息图,数据结果,人源生物起搏器研究,图示人源生物起搏器类器官的构建与功能验证，包括基因表达、细胞网络、电信号传导及药物响应数据。
e15759be-1e3d-4635-a37e-a92b9368094b,news.ustc.edu.cn,记录,拍摄,静图,综合交叉,摄影,单人肖像,大数据时代讲座,一位讲师在教室讲台上进行讲座，背景是黑板和投影屏幕，显示“大数据时代的个人信息保护”
77f31131-a731-4c24-adef-745bc3ea14f8,news.hust.edu.cn,解释,绘设,静图,材料,信息图,机制模型,仿生智能电磁吸波材料,这是一篇关于仿生智能电磁吸波复合材料的研究文章封面，展示了其高韧性、形状记忆和自适应电磁吸收特性。
7c5d089b-7971-4198-a0c8-14cfd0e3064f,www.cas.cn,解释,绘设,静图,生命科学,信息图,机制模型,小分子抑制剂跨属机制,图示展示了ERDRP-0519与副黏病毒聚合酶的结合机制，包括尼帕病毒和麻疹病毒属聚合酶的结构差异及优化后的G671分子结合情况。
3f7333c2-7f01-4c06-bb15-0b2f97d66d06,www.bit.edu.cn,解释,绘设,静图,材料,信息图,机制模型,钙钛矿电池铅回收策略,图示钙钛矿太阳能电池铅回收策略及其对设备性能和回收率的影响。
f7a20510-564e-4579-ab68-454c30f9320c,news.pku.edu.cn,解释,绘设,静图,物理,信息图,机制模型,磁场驱动的超导转变,图示展示了菱方石墨烯双栅器件的结构及其在不同条件下的电阻变化，包括零磁场下的超导相和磁场作用下的微分电阻变化。
69ca7766-931d-4a62-9a71-88eb3a04620c,news.ustc.edu.cn,记录,拍摄,静图,综合交叉,摄影,群体肖像,党性教育活动合影,一群人站在一栋标有“党性教育馆”的建筑前合影，手持一面红旗。
365091b0-ae0d-4bc6-82e7-5acf9e2073ee,www.tsinghua.edu.cn,解释,数据,静图,环境科学,数据可视化,数据结果,空气质量调控新方法,两张圆形图表显示中国各省份2020至2070年PM2.5及O3相关死亡率的最少协同减排比例。
5dae9292-9e9c-42be-8438-19189384cba5,www.cas.cn,解释,绘设,静图,材料,信息图,机制模型,玄武岩玻璃结构调控,图示展示了Al2O3/SiO2质量比对玄武岩玻璃网络结构的影响，包括不同聚合度和BO/NBO比例的变化。
a017f500-ba8d-4573-8e59-24fa141cec76,news.fudan.edu.cn,记录,拍摄,静图,医学,摄影,单人肖像,复旦校庆科学报告会,一位男性演讲者站在讲台上，背景是关于基因治疗的PPT，正在做手势讲解。
c5adc32f-a418-4503-b577-e19d64081fb2,news.ustc.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,航空防火技术会议,报纸页面展示多个新闻报道，包括飞机精准火灾探测联合技术中心管理委员会首次会议召开等内容。
df2a0073-221e-44a2-9038-49e00511317f,news.buaa.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,机器人实验室签约仪式,四人在会议桌前合影，背景屏幕显示北航与石家庄二中共建机器人创新实验室签约仪式，两人持蓝色文件夹。
5357f7f2-2e97-45c7-8397-7019661a215c,automation.seu.edu.cn,记录,拍摄,静图,信息科学,摄影,团队场景,智能机器人研讨会,一位演讲者在讲台上发言，背景是关于2026智能机器人研讨会的PPT，观众坐在前排聆听。
7814ab16-39c7-4144-a256-41684f405799,kjc.seu.edu.cn,解释,数据,静图,工程,数据可视化,数据结果,空调外机遮挡物优化设计,该图展示了空调外机遮挡物对冷却能量和时间的影响，包括地理分布图和各种参数变化的图表。
284654f8-ea4b-4ee0-8784-9ccde3b186d9,news.hit.edu.cn,传播,拍摄,视频,信息科学,不确定,实验设备,哈工大五指“灵巧手”,新闻播报画面，展示哈工大研发的五指“灵巧手”及其在人形机器人上的应用。
51a7ac64-eafe-4857-8ec0-ce2c12f9d900,news.xjtu.edu.cn,记录,拍摄,图组,综合交叉,摄影,团队场景,民族团结活动纪实,四张拼合照片展示西安交大师生在博物馆开展民族团结活动，含讲解、参观及集体合影场景。
71735e78-1756-44d1-9ec7-b6817cadae25,news.hust.edu.cn,记录,拍摄,静图,信息科学,摄影,群体肖像,86级计算机校友聚会,一群校友在华中科技大学计算机学院建筑前合影，手持40周年聚会横幅，着装统一。
8ad9dd03-64fd-484b-9161-c175c04a6dc0,news.xjtu.edu.cn,记录,拍摄,静图,材料,摄影,团队场景,电镜会议发言场景,四宫格拼图展示四位科研人员在西安交大讲台上发言，背景为灰色墙面，讲台有校徽和会议名称。
202fa6cc-0031-407a-87e9-33abb15fb923,news.pku.edu.cn,解释,数据,静图,生命科学,信息图,数据结果,大豆生物钟基因调控机制,图展示了大豆孢囊线虫效应蛋白Hg4E02如何结合并抑制大豆生物钟基因的表达，包括荧光显微镜图像、数据图表和实验流程图。
2b02f2b3-50cb-4947-b282-2527a4da9998,news.xjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,团队场景,专项检查动员部署会,一张会议室的照片，显示多人坐在会议桌旁，前方有投影屏幕显示“专项检查动员部署会”的字样。
04c27685-78fd-4d88-8b14-4e9d43f58f68,news.xjtu.edu.cn,记录,拍摄,静图,综合交叉,摄影,单人肖像,研究生学位点研讨会,一位男士站在讲台前发言，背景为红色带有文字和图案。
560d63a9-0940-4813-9e2b-06c25497e282,news.ustc.edu.cn,展示,拍摄,静图,综合交叉,摄影,不确定,夜空下的USTC,夜晚的天空中有一条明亮的飞行轨迹，下方是一座标有'USTC'字样的现代化建筑。
54171cd1-b99e-46fb-8d20-913d294e8b7e,news.hust.edu.cn,记录,拍摄,静图,工程,摄影,群体肖像,实验室安全技能大赛,一群人在红色座椅上参加考试或培训，佩戴名牌和证件。
e1e887bb-9da7-4e56-8789-f15855db8c0c,news.buaa.edu.cn,记录,拍摄,静图,工程,摄影,团队场景,工程管理论坛现场,一群人在室内交流，背景有展板和标语，显示这是一个学术论坛或展览活动。
f6f3cab8-9a8c-41c9-9a84-7461b2acf9c5,news.hit.edu.cn,解释,拍摄,静图,工程,摄影,实验设备,救援机器人导航测试,图中展示了关节式履带机器人在不同地形环境下的导航测试场景，包括楼梯、废墟和雪地等。
b181b7bb-9afc-4fe2-ba55-9993618672c7,www.news.zju.edu.cn,解释,绘设,静图,医学,信息图,机制模型,溶瘤病毒疗法机制,图示溶瘤病毒疗法在肿瘤微环境中裂解肿瘤细胞并激活免疫系统的机制。
47f06f1a-8d14-4f99-9dd1-ef044bf503c3,news.pku.edu.cn,解释,数据,静图,物理,数据可视化,数据结果,509nm激光器波长波动,显示了509nm外腔半导体激光器在2.5小时内波长波动的折线图。
e7ae8de4-4a3e-4625-94c6-ac8605a65619,news.ustc.edu.cn,解释,绘设,静图,材料,信息图,机制模型,MXene仿生限域组装,图展示了MXene纳米复合材料的仿生限域组装策略及其性能对比，包括结构示意图、SEM图像和性能图表。
7535c165-808e-4bd4-a31b-a119bd2f7921,news.pku.edu.cn,解释,绘设,静图,生命科学,信息图,机制模型,德布尼醇生物合成通路,图示德布尼醇生物合成通路及其调控机制，涉及miR1919、MCD1等关键分子和化学防御过程。
b43774e7-2ba8-4ceb-b9e0-9c0806fec438,kjc.seu.edu.cn,解释,绘设,静图,信息科学,信息图,机制模型,捕蝇草启发软体机器人,图展示了捕蝇草启发的人工反射弧和软体机器人的感知反应机制，包括生物灵感、传感反应和优化响应时间。
